,Entity,Code,Year,Electricity from coal (TWh),Electricity from gas (TWh),Electricity from nuclear (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Electricity from oil (TWh),Electricity from wind (TWh),Electricity from bioenergy (TWh),Other renewables excluding bioenergy (TWh),Geo Biomass Other - TWh (zero filled),Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Annual CO2 emissions,Value
3634,North America (BP),,2011,1987.7463,1302.4487,934.8214,728.0895,5.3516192,87.31786,133.2274,,,93.355865,339.17282,14.763269,367.52838,2008.5474,2474.6533,8295.701,5903.1245,12069.401,,
3635,North America (BP),,2012,1742.5206,1533.36,912.7945,686.2078,9.986821,86.87679,157.24394,,,94.71085,345.0759,27.383219,431.15274,1881.5376,2401.6995,8612.001,5233.0806,11883.207,,
3636,North America (BP),,2013,1814.2738,1433.6294,945.06396,686.36005,17.644686,83.364815,184.86508,,,99.0234,378.08762,48.089138,503.8346,1870.6179,2471.6257,8902.586,5409.835,12001.042,,
3637,North America (BP),,2014,1813.6936,1447.9534,955.3338,677.1447,31.557364,69.64012,202.73344,,,101.002106,384.50778,85.49199,549.2248,1834.4514,2483.5234,9109.504,5386.394,12016.202,,
3638,North America (BP),,2015,1564.1774,1688.7489,951.81256,659.5379,42.52341,66.64706,228.35649,,,101.3556,399.97028,114.51437,614.9577,1776.1174,2459.641,9346.948,4705.6875,12204.856,,
3639,North America (BP),,2016,1442.9,1737.6676,959.3895,679.89343,59.7048,64.32788,270.59662,,,101.69138,431.35788,159.832,724.39734,1820.1003,2464.5513,9371.183,4318.472,12279.949,,
3640,North America (BP),,2017,1400.9924,1645.594,958.793,723.2415,82.81782,65.78115,299.0048,,,101.77462,435.89606,220.40227,795.7386,1924.7556,2448.5305,9359.307,4250.95,12326.526,,
3641,North America (BP),,2018,1330.099,1847.3412,963.1486,707.8941,101.28505,66.65987,321.65475,,,100.08296,431.39618,267.97263,851.01074,1872.8948,2445.2698,10249.308,4028.7266,12588.712,,
3642,North America (BP),,2019,1131.6947,1985.5131,963.69354,690.84607,119.420204,57.778126,348.47345,,,94.58003,443.46725,314.78836,918.56635,1821.0511,2437.6323,10559.576,3471.0532,12487.857,,
3643,North America (BP),,2020,901.85046,2020.0828,940.14197,696.2605,145.7746,54.003265,396.69574,,,90.72715,403.677,382.84625,1041.8378,1828.5814,2369.3237,10288.965,2768.6562,10859.868,,
3644,North America (BP),,2021,1030.6675,1973.0417,922.9902,673.2584,182.4262,55.91009,439.62244,,,92.09221,438.54727,477.3504,1150.3499,1761.6998,2317.5845,10341.114,3134.1792,11682.295,,
3645,North Macedonia,MKD,1965,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5363661.0,
3646,North Macedonia,MKD,1966,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5314930.0,
3647,North Macedonia,MKD,1967,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5368494.0,
3648,North Macedonia,MKD,1968,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5741832.0,
3649,North Macedonia,MKD,1969,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5953269.0,
3650,North Macedonia,MKD,1970,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7779685.0,
3651,North Macedonia,MKD,1971,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8384597.0,
3652,North Macedonia,MKD,1972,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7858622.0,
3653,North Macedonia,MKD,1973,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9387817.0,
3654,North Macedonia,MKD,1974,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9428896.0,
3655,North Macedonia,MKD,1975,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9838480.0,
3656,North Macedonia,MKD,1976,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10154630.0,
3657,North Macedonia,MKD,1977,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9875130.0,
3658,North Macedonia,MKD,1978,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11035417.0,
3659,North Macedonia,MKD,1979,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12003196.0,
3660,North Macedonia,MKD,1980,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11803035.0,
3661,North Macedonia,MKD,1981,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12845320.0,
3662,North Macedonia,MKD,1982,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11801021.0,
3663,North Macedonia,MKD,1983,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12707584.0,
3664,North Macedonia,MKD,1984,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13401098.0,
3665,North Macedonia,MKD,1985,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13670127.0,
3666,North Macedonia,MKD,1986,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14276650.0,
3667,North Macedonia,MKD,1987,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13938351.0,
3668,North Macedonia,MKD,1988,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14382570.0,
3669,North Macedonia,MKD,1989,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14338672.0,
3670,North Macedonia,MKD,1990,5.16,0.0,0.0,0.49,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4518816,0.0,0.0,15.466761,12.740927,14184423.0,
3671,North Macedonia,MKD,1991,4.86,0.0,0.0,0.85,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5075269,0.0,0.0,15.533598,11.406301,10035016.0,
3672,North Macedonia,MKD,1992,5.16,0.0,0.0,0.85,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5075269,0.0,0.0,15.442489,12.286932,10984672.0,0.026
3673,North Macedonia,MKD,1993,4.57,0.0,0.0,0.52,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5435483,0.0,0.0,15.519188,13.216735,10123632.0,0.014
3674,North Macedonia,MKD,1994,5.21,0.0,0.0,0.69,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0551076,0.0,0.0,16.120728,10.265979,10534000.0,1.487
3675,North Macedonia,MKD,1995,5.29,0.0,0.0,0.8,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3685484,0.0,0.0,16.627272,9.655315,10636592.0,-0.043
3676,North Macedonia,MKD,1996,5.72,0.0,0.0,0.85,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5134408,0.0,0.0,16.087616,14.679261,11684496.0,-0.124
3677,North Macedonia,MKD,1997,5.76,0.0,0.0,0.9,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6612902,0.0,0.0,15.046836,12.305494,10577968.0,-0.114
3678,North Macedonia,MKD,1998,5.91,0.0,0.0,1.08,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2024195,0.0,0.1915,19.455257,11.074813,12571184.0,0.774
3679,North Macedonia,MKD,1999,5.44,0.0,0.0,1.39,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.107258,0.0,0.354275,16.96689,11.07554,11666176.0,0.614
3680,North Macedonia,MKD,2000,5.21,0.0,0.0,1.17,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4596775,0.0,0.5745,15.544995,11.268543,11995936.0,1.096
3681,North Macedonia,MKD,2001,5.57,0.0,0.0,0.63,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8390553,0.0,0.766,17.187988,9.231523,11926320.0,1.604
3682,North Macedonia,MKD,2002,5.12,0.0,0.0,0.76,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2095578,0.0,0.78515,14.942584,10.424203,10867424.0,0.372
3683,North Macedonia,MKD,2003,5.34,0.0,0.0,1.37,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9847705,0.0,0.698975,17.205458,10.086403,11226496.0,0.654
3684,North Macedonia,MKD,2004,5.16,0.0,0.0,1.48,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.270608,0.0,0.68,16.350151,10.276315,11105584.0,0.383
3685,North Macedonia,MKD,2005,5.44,0.0,0.0,1.49,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.272213,0.0,0.7270144,16.966042,10.5815735,11178864.0,0.181
3686,North Macedonia,MKD,2006,5.11,0.0,0.0,1.65,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6949177,0.0,0.7785819,16.486874,11.128956,10834448.0,0.41
3687,North Macedonia,MKD,2007,5.01,0.0,0.0,1.01,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8558972,0.0,0.9934347,16.917696,12.073595,9383504.0,1.575
3688,North Macedonia,MKD,2008,5.29,0.0,0.0,0.84,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3604488,0.0,1.1295522,17.337875,10.888534,9295568.0,1.183
3689,North Macedonia,MKD,2009,5.3,0.0,0.0,1.27,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5467443,0.0,0.74840224,15.550031,11.392992,8592080.0,1.065
3690,North Macedonia,MKD,2010,4.74,0.03,0.0,2.43,0.0,0.06,0.0,0.0,0.0,0.0,0.0,7.2222225e-05,0.0,6.747432,0.0,1.1085367,15.057268,10.972304,8500480.0,1.394
3691,North Macedonia,MKD,2011,5.17,0.09,0.0,1.43,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0032222222,0.0,3.953152,0.0,1.2825214,17.196571,11.368758,9196640.0,0.763
3692,North Macedonia,MKD,2012,4.83,0.3,0.0,1.04,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.007777778,0.0,2.8543546,0.0,1.3308442,16.186949,10.987784,8734976.0,1.486
3693,North Macedonia,MKD,2013,4.03,0.36,0.0,1.58,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.024666667,0.0,4.316972,0.0,1.5065967,13.540367,10.724036,7771344.0,1.482
3694,North Macedonia,MKD,2014,3.74,0.2,0.0,1.21,0.01,0.15,0.07,0.0,0.0,0.0,0.0,0.038962223,0.19135167,3.268936,0.0,1.2925,12.5287895,10.640195,7459904.0,1.357
3695,North Macedonia,MKD,2015,3.3,0.18,0.0,1.87,0.02,0.14,0.12,0.02,0.0,0.020219,0.0,0.06086111,0.32522222,5.022913,0.0,1.3019552,11.296521,11.40745,7020224.0,1.54
3696,North Macedonia,MKD,2016,2.89,0.57,0.0,1.9,0.02,0.1,0.11,0.04,0.0,0.036033,0.0,0.06344584,0.29309,5.0792637,0.0,2.0470345,10.188275,12.80281,6987248.0,1.739
3697,North Macedonia,MKD,2017,3.39,0.83,0.0,1.11,0.02,0.09,0.11,0.05,0.0,0.051551,0.0,0.063208334,0.29401943,2.9547746,0.0,2.6348536,11.135891,12.185036,7503872.0,1.174
3698,North Macedonia,MKD,2018,2.85,0.75,0.0,1.79,0.02,0.05,0.1,0.05,0.0,0.05405,0.0,0.060290832,0.25752974,4.739471,0.0,2.429893,10.049073,11.692508,7031216.0,2.187
3699,North Macedonia,MKD,2019,3.51,0.96,0.0,1.16,0.02,0.06,0.1,0.06,0.0,0.055103,0.0,0.06122583,0.26835778,3.0674126,0.0,2.837888,11.909486,12.734197,7994848.0,1.967
3700,North Macedonia,MKD,2020,2.87,0.96,0.0,1.19,0.02,0.06,0.12,0.06,0.0,0.057298,0.0,0.061815,0.30697387,3.354147,0.0,3.241106,8.174519,11.72416,6649502.0,1.666
3701,North Macedonia,MKD,2021,1.8,0.96,0.0,2.21,0.02,0.06,0.06,0.06,0.0,0.053818,0.0,0.06618361,0.27039695,3.7984283,0.0,4.086713,7.0411544,13.6191635,6851552.0,
3702,Norway,NOR,1965,,,,,,,,,,0.0,0.0,0.0,0.0,146.22903,0.0,0.0,8.877423,60.31652,16389921.0,
3703,Norway,NOR,1966,,,,,,,,,,0.0,0.0,0.0,0.0,144.13548,0.0,0.0,8.17368,68.08451,19540070.0,
3704,Norway,NOR,1967,,,,,,,,,,0.0,0.0,0.0,0.0,157.61049,0.0,0.0,8.581207,70.49037,19304238.0,
3705,Norway,NOR,1968,,,,,,,,,,0.0,0.0,0.0,0.0,178.02554,0.0,0.0,8.734723,78.40632,21113690.0,
3706,Norway,NOR,1969,,,,,,,,,,0.0,0.0,0.0,0.0,169.64543,0.0,0.0,9.731426,86.189644,22193766.0,
3707,Norway,NOR,1970,,,,,,,,,,0.0,0.0,0.0,0.0,170.93764,0.0,0.0,9.94044,97.02359,27978744.0,
3708,Norway,NOR,1971,,,,,,,,,,0.0,0.0,0.0,0.0,187.01479,0.0,0.0,9.348031,96.0008,27166022.0,
3709,Norway,NOR,1972,,,,,,,,,,0.0,0.0,0.0,0.0,199.35135,0.0,0.0,10.149792,100.552246,29394998.0,
3710,Norway,NOR,1973,,,,,,,,,,0.0,0.0,0.0,0.0,215.46693,0.0,0.0,10.911312,102.16669,30491746.0,
3711,Norway,NOR,1974,,,,,,,,,,0.0,0.0,0.0,0.0,226.4965,0.0,0.0,12.097107,92.95792,27694518.0,
3712,Norway,NOR,1975,,,,,,,,,,0.0,0.0,0.0,0.0,228.66399,0.0,0.0,11.502116,96.23275,30611686.0,
3713,Norway,NOR,1976,,,,,,,,,,0.0,0.0,0.0,0.0,242.275,0.0,0.0,11.097846,106.44093,33347892.0,
3714,Norway,NOR,1977,,,,,,,,,,0.0,0.0,0.0,0.0,212.96828,0.0,3.98909,9.555488,104.85937,33330506.0,
3715,Norway,NOR,1978,,,,,,,,,,0.0,0.0,0.0,0.0,238.64677,0.0,6.69888,9.847889,116.656334,32650348.0,
3716,Norway,NOR,1979,,,,,,,,,,0.0,0.0,0.0,0.0,262.27902,0.0,7.65254,12.263672,116.01387,34657956.0,
3717,Norway,NOR,1980,,,,,,,,,,0.0,0.0,0.0,0.0,247.24274,0.0,8.22241,11.352113,112.084496,31812080.0,-0.304
3718,Norway,NOR,1981,,,,,,,,,,0.0,0.0,0.0,0.0,274.50912,0.0,10.10647,11.372373,104.18351,31844822.0,-0.483
3719,Norway,NOR,1982,,,,,,,,,,0.0,0.0,0.0,0.0,273.51855,0.0,10.90894,10.937643,100.11227,30955990.0,-0.042
3720,Norway,NOR,1983,,,,,,,,,,0.0,0.0,0.0,0.0,312.51828,0.0,12.28128,11.65219,98.31226,31997660.0,0.644
3721,Norway,NOR,1984,,,,,,,,,,0.0,0.0,0.0,0.0,313.15402,0.0,11.81608,13.066398,102.18023,33868936.0,0.544
3722,Norway,NOR,1985,,,0.0,102.383,0.0,,0.0,,,0.005,0.0,0.0,0.0,302.74542,0.0,12.45573,13.013133,107.2148,32346684.0,-0.583
3723,Norway,NOR,1986,,,0.0,96.201,0.0,,0.0,,,0.026,0.0,0.0,0.0,284.46533,0.0,13.7234,11.597308,114.97386,34856604.0,-0.421
3724,Norway,NOR,1987,,,0.0,103.273,0.0,,0.0,,,0.021,0.0,0.0,0.0,305.37714,0.0,15.10737,11.204191,114.59487,33280242.0,
3725,Norway,NOR,1988,,,0.0,108.857,0.0,,0.0,,,0.027,0.0,0.0,0.0,321.88898,0.0,19.02668,11.5019655,107.59319,35675788.0,0.489
3726,Norway,NOR,1989,,,0.0,118.4,0.0,,0.0,,,0.029,0.0,0.0,0.0,350.1075,0.0,21.07356,10.077325,108.836784,34233910.0,1.755
3727,Norway,NOR,1990,0.04,0.0,0.0,121.14,0.0,0.07,0.0,0.21,0.0,0.213,0.0,0.0,0.0,358.22446,0.0,22.31797,9.437522,104.7378,35097000.0,1.532
3728,Norway,NOR,1991,0.05,0.0,0.0,110.13,0.0,0.07,0.0,0.21,0.0,0.209,0.0,0.0,0.0,325.66504,0.0,25.14406,8.399317,96.91612,33535000.0,0.992
3729,Norway,NOR,1992,0.05,0.0,0.0,116.67,0.0,0.06,0.0,0.23,0.0,0.227,0.0,0.0,0.0,344.9949,0.0,27.06301,8.438347,99.84341,34455000.0,1.134
3730,Norway,NOR,1993,0.05,0.01,0.0,119.23,0.0,0.07,0.01,0.24,0.0,0.243,0.0,0.0,0.0,352.5707,0.0,28.47024,9.125279,105.488945,36000000.0,0.712
3731,Norway,NOR,1994,0.06,0.15,0.0,111.64,0.0,0.07,0.01,0.27,0.0,0.27,0.0,0.0,0.0,330.12714,0.0,30.56364,10.288382,107.63432,37905000.0,0.081
3732,Norway,NOR,1995,0.06,0.19,0.0,121.53,0.0,0.05,0.01,0.29,0.0,0.289,0.0,0.0,0.0,359.3629,0.0,30.85439,11.232915,106.417885,38508000.0,0.96
3733,Norway,NOR,1996,0.05,0.28,0.0,103.86,0.0,0.07,0.01,0.3,0.0,0.303,0.0,0.0,0.0,307.1188,0.0,33.4944,11.170466,113.9596,41572000.0,-0.043
3734,Norway,NOR,1997,0.04,0.24,0.0,109.78,0.0,0.07,0.01,0.24,0.0,0.241,0.0,0.0,0.0,324.6035,0.0,38.68138,11.0845995,115.51259,41734000.0,0.779
3735,Norway,NOR,1998,0.04,0.22,0.0,115.7,0.0,0.07,0.01,0.27,0.0,0.27,0.0,0.0,0.0,342.13254,0.0,39.50711,12.029132,115.735176,41871000.0,0.401
3736,Norway,NOR,1999,0.04,0.28,0.0,121.45,0.0,0.08,0.03,0.27,0.0,0.273,0.0,0.0,0.04221389,359.13226,0.0,37.73935,11.271945,114.740845,42636000.0,1.277
3737,Norway,NOR,2000,0.04,0.21,0.0,141.82,0.0,0.07,0.03,0.26,0.0,0.256,0.0,0.015666667,0.089298055,419.3543,0.0,42.36809,11.5451565,106.31958,42147000.0,1.447
3738,Norway,NOR,2001,0.04,0.24,0.0,120.46,0.0,0.14,0.03,0.25,0.0,0.255,0.0,0.015583334,0.084485,353.89474,0.0,39.26288,10.288382,120.64126,43526000.0,0.633
3739,Norway,NOR,2002,0.04,0.2,0.0,129.37,0.0,0.18,0.08,0.25,0.0,0.25,0.0,0.015472222,0.113551386,377.61545,0.0,41.90289,8.922322,116.79222,42592000.0,1.403
3740,Norway,NOR,2003,0.04,0.3,0.0,105.48,0.0,0.22,0.22,0.33,0.0,0.33,0.0,0.017972222,0.63743556,305.9051,0.0,45.14766,8.711558,120.55917,43980000.0,1.117
3741,Norway,NOR,2004,0.04,0.37,0.0,108.78,0.0,0.18,0.25,0.36,0.0,0.359,0.0,0.017861111,0.7478433,313.469,0.0,47.74115,9.83563,117.993256,44307000.0,1.314
3742,Norway,NOR,2005,0.04,0.38,0.0,135.69,0.0,0.16,0.5,0.33,0.0,0.333,0.0,0.01775,1.4518367,388.53088,0.0,43.69921,8.399317,117.614784,43342000.0,1.785
3743,Norway,NOR,2006,0.04,0.47,0.0,119.37,0.0,0.18,0.64,0.39,0.0,0.388,0.0,0.020194445,1.8096775,339.6531,0.0,43.31641,7.20499,120.29048,43926000.0,1.525
3744,Norway,NOR,2007,0.04,0.76,0.0,133.66,0.0,0.2,0.89,0.39,0.0,0.386,0.0,0.020083332,2.5222378,377.9285,0.0,41.761116,7.9231467,119.56425,45666000.0,1.713
3745,Norway,NOR,2008,0.04,0.44,0.0,139.04,0.0,0.19,0.91,0.4,0.0,0.397,0.0,0.020805556,2.565583,390.7217,0.0,42.99499,8.165134,117.87446,44795000.0,1.641
3746,Norway,NOR,2009,0.04,4.23,0.0,125.28,0.0,0.14,0.98,0.23,0.0,0.227,0.0,0.0215,2.7284796,349.87933,0.0,41.293125,6.5,119.02105,43225000.0,1.409
3747,Norway,NOR,2010,0.04,4.8,0.0,116.74,0.0,0.29,0.88,0.35,0.0,0.344,0.0,0.022472221,2.439734,324.04883,0.0,40.972107,8.861111,121.60488,45691000.0,-0.32
3748,Norway,NOR,2011,0.04,3.71,0.0,120.28,0.0,0.56,1.28,0.34,0.0,0.339,0.0,0.023444444,3.5393538,331.8413,0.0,40.324013,9.833333,119.485565,44791000.0,1.428
3749,Norway,NOR,2012,0.04,2.24,0.0,141.72,0.0,0.67,1.55,0.33,0.0,0.326,0.0,0.024416666,4.244516,388.63644,0.0,40.082134,9.527778,116.85442,44300000.0,1.084
3750,Norway,NOR,2013,0.04,2.07,0.0,128.14,0.0,0.74,1.88,0.4,0.0,0.396,0.0,0.026722223,5.1265106,349.2732,0.0,39.740955,9.027778,120.905174,44586000.0,0.815
3751,Norway,NOR,2014,0.04,2.22,0.0,135.47,0.0,0.74,2.22,0.26,0.0,0.258,0.0,0.031425554,6.00607,366.9175,0.0,42.58748,9.888889,114.895226,45046000.0,2.441
3752,Norway,NOR,2015,0.04,2.2,0.0,137.3,0.0,0.75,2.52,0.26,0.0,0.256,0.0,0.036085833,6.7728257,369.7505,0.0,45.26379,8.862735,114.84809,45590000.0,1.818
3753,Norway,NOR,2016,0.04,2.21,0.0,142.81,0.0,0.72,2.12,0.23,0.0,0.233,0.0,0.06371361,5.663921,381.25833,0.0,43.68526,9.100231,111.0213,44765000.0,1.745
3754,Norway,NOR,2017,0.04,2.06,0.0,142.37,0.0,0.83,2.85,0.26,0.0,0.21,0.0,0.10634778,7.5953226,377.78348,0.0,45.85162,9.513363,110.461266,44242000.0,1.578
3755,Norway,NOR,2018,0.04,2.18,0.0,138.8,0.0,0.74,3.88,0.2,0.0,0.204168,0.0,0.16106139,10.257484,367.73297,0.0,44.291695,9.290532,113.58778,44393000.0,1.51
3756,Norway,NOR,2019,0.04,2.06,0.0,125.52,0.01,0.66,5.54,0.25,0.0,0.253005,0.0,0.27682972,14.563747,329.8814,0.0,45.652454,9.07454,109.58121,42784000.0,1.231
3757,Norway,NOR,2020,0.04,1.14,0.0,138.68,0.01,0.89,9.58,0.25,0.11,0.25388268,0.0,0.36883193,26.029152,369.53464,0.0,44.070232,8.9766035,104.85246,41196000.0,2.421
3758,Norway,NOR,2021,0.04,0.0,0.0,136.4,0.01,0.71,11.0,0.25,0.33,0.253189,0.0,0.51554585,30.790531,374.42194,0.0,42.83783,9.1472,105.0085,40918550.0,
3759,OECD (BP),,1965,,,,,,,,,,17.985231,0.0,0.0,0.0,2122.2134,67.189964,4725.3267,10163.5205,13424.159,,
3760,OECD (BP),,1966,,,,,,,,,,19.806007,0.0,0.0,0.0,2243.8088,91.81469,5113.34,10118.503,14429.5205,,
3761,OECD (BP),,1967,,,,,,,,,,19.98657,0.0,0.0,0.0,2303.2373,109.85189,5435.9927,9929.294,15489.072,,
3762,OECD (BP),,1968,,,,,,,,,,22.120045,0.0,0.0,0.0,2367.2886,138.92987,5945.0444,10150.805,16862.934,,
3763,OECD (BP),,1969,,,,,,,,,,23.257965,0.0,0.0,0.0,2478.5852,162.8021,6555.9287,10282.944,18326.143,,
3764,OECD (BP),,1970,,,,,,,,,,25.130964,0.0,0.0,0.0,2549.5632,207.51613,7127.1035,10132.29,19905.016,,
3765,OECD (BP),,1971,,,,,,,,,,25.63691,0.0,0.0,0.0,2656.308,292.9849,7579.393,9610.419,20869.621,,
3766,OECD (BP),,1972,,,,,,,,,,27.638178,0.0,0.0,0.0,2771.7227,400.49265,7992.7744,9540.197,22377.912,,
3767,OECD (BP),,1973,,,,,,,,,,29.70008,0.0,0.0,0.0,2778.1272,531.21716,8213.706,9929.401,24081.857,,
3768,OECD (BP),,1974,,,,,,,,,,31.77093,0.0,0.0,0.0,3045.871,683.33167,8281.264,9850.278,23090.5,,
3769,OECD (BP),,1975,,,,,,,,,,32.006912,0.0,0.0,0.0,3049.3413,945.98004,7969.899,9672.333,22393.516,,
3770,OECD (BP),,1976,,,,,,,,,,35.51775,0.0,0.0,0.0,2941.518,1088.9435,8269.801,10204.962,23855.668,,
3771,OECD (BP),,1977,,,,,,,,,,37.29019,0.0,0.0,0.0,2962.6445,1355.5326,8322.435,10338.192,24437.158,,
3772,OECD (BP),,1978,,,,,,,,,,39.311733,0.0,0.0,0.0088611115,3174.4617,1587.3768,8529.278,10265.254,25341.098,,
3773,OECD (BP),,1979,,,,,,,,,,41.58831,0.0,0.0,0.01775,3310.5488,1627.7162,8947.622,10894.846,25445.059,,
3774,OECD (BP),,1980,,,,,,,,,,43.391983,0.0,0.0,0.031048333,3288.751,1755.7664,8872.521,11276.362,23691.293,,
3775,OECD (BP),,1981,,,,,,,,,,44.79424,0.0,0.0,0.031048333,3337.9814,2066.0913,8714.222,11397.9795,22308.998,,
3776,OECD (BP),,1982,,,,,,,,,,52.399258,0.0,0.0,0.054704167,3428.2224,2217.0364,8337.748,11256.701,21156.357,,
3777,OECD (BP),,1983,,,,,,,,,,57.268867,0.0,0.0088611115,0.09697445,3578.8228,2498.502,8163.4253,11482.128,20795.45,,
3778,OECD (BP),,1984,,,,,,,,,,65.021355,0.0,0.018666666,0.13234167,3587.7888,2992.007,8755.377,11969.316,21330.564,,
3779,OECD (BP),,1985,2765.3086,617.31177,1265.7603,1212.794,0.011747475,582.9958,0.064220205,,,67.243324,0.0,0.034737222,0.18989833,3586.2188,3591.6138,8825.898,12476.682,21329.613,,
3780,OECD (BP),,1986,2771.4568,577.9974,1380.8177,1206.8822,0.015183838,606.5076,0.13883132,,,73.87187,0.0,0.044898335,0.4105228,3568.7375,3918.0908,8552.97,12320.933,22067.338,,
3781,OECD (BP),,1987,2894.8547,631.34674,1485.9844,1208.7665,0.01060303,599.41266,0.19537677,,,80.1501,0.0,0.031353056,0.57772696,3574.3096,4216.503,9026.394,12654.269,22372.889,,
3782,OECD (BP),,1988,2986.476,620.2491,1605.6355,1223.7954,0.01019596,659.1424,0.3315798,,,82.596,0.0,0.030149445,0.98047775,3618.75,4556.0146,9323.445,12906.069,23192.53,,
3783,OECD (BP),,1989,3088.648,764.0845,1671.1377,1191.039,0.26222324,734.0514,2.6497767,,,91.573654,0.0,0.7753914,7.8353615,3521.8894,4741.8784,9789.005,12999.951,23488.654,,
3784,OECD (BP),,1990,3131.9592,806.1265,1733.6454,1229.4822,0.38629496,742.48566,3.5981371,,,101.77869,16.806519,1.14227,10.639653,3635.5654,4919.2446,9987.193,12664.354,23600.293,,
3785,OECD (BP),,1991,3156.0066,840.02454,1827.8711,1243.6626,0.50320286,743.6159,3.9637058,,,106.75189,19.47062,1.4879656,11.720635,3677.497,5186.6113,10349.576,12396.051,23636.422,,
3786,OECD (BP),,1992,3165.9258,871.5858,1847.7684,1230.7533,0.4635851,745.9354,4.5124288,,,114.02398,22.279114,1.3708161,13.343204,3639.3242,5243.071,10551.001,12089.611,24212.932,,
3787,OECD (BP),,1993,3212.9204,910.26886,1917.9391,1306.939,0.55269754,687.96893,5.3855333,,,118.715034,26.319641,1.6343205,15.924964,3864.6042,5442.1807,10910.724,12025.434,24292.82,,
